timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1558693785886,122,LoggingIn,200,OK,Users 1-9,text,false,"The result was the wrong size: It was 3 773 bytes, but should have been less than 1 000 bytes.",3773,719,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,113,0,0
1558693785778,263,Registration,200,OK,Users 1-8,text,false,"The operation lasted too long: It took 263 milliseconds, but should not have lasted longer than 200 milliseconds.",4208,13390,10,10,http://vol4-capybara.herokuapp.com/users,263,0,0
1558693785854,205,SpecificProductPage,200,OK,Users 1-7,text,false,"The operation lasted too long: It took 205 milliseconds, but should not have lasted longer than 200 milliseconds.",5126,1170,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,87,0,0
1558693785854,87,SpecificProductPage-0,302,Found,Users 1-7,text,true,,911,550,10,10,http://vol4-capybara.herokuapp.com/products/213,87,0,0
1558693785942,117,SpecificProductPage-1,200,OK,Users 1-7,text,true,,4215,620,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,117,0,0
1558693785963,128,LoggingIn,200,OK,Users 1-10,text,false,"The result was the wrong size: It was 3 773 bytes, but should have been less than 1 000 bytes.",3773,725,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,128,0,0
1558693786042,173,LoggingIn,200,OK,Users 1-8,text,false,"The result was the wrong size: It was 3 780 bytes, but should have been less than 1 000 bytes.",3780,727,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,147,0,0
1558693786008,253,ProductsPage,200,OK,Users 1-9,text,false,"The operation lasted too long: It took 253 milliseconds, but should not have lasted longer than 200 milliseconds.",5109,978,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,93,0,0
1558693786008,93,ProductsPage-0,302,Found,Users 1-9,text,true,,893,376,10,10,http://vol4-capybara.herokuapp.com/products,93,0,0
1558693786102,159,ProductsPage-1,200,OK,Users 1-9,text,true,,4216,602,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,158,0,0
1558693786074,213,AddingIngredient,200,OK,Users 1-2,text,false,"The operation lasted too long: It took 213 milliseconds, but should not have lasted longer than 200 milliseconds.",4700,1350,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,65,0,0
1558693786074,65,AddingIngredient-0,302,Found,Users 1-2,text,true,,466,710,10,10,http://vol4-capybara.herokuapp.com/ingredients,65,0,0
1558693786139,148,AddingIngredient-1,200,OK,Users 1-2,text,true,,4234,640,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,138,0,0
1558693786091,220,ProductsPage,200,OK,Users 1-10,text,false,"The operation lasted too long: It took 220 milliseconds, but should not have lasted longer than 200 milliseconds.",5119,1004,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,114,0,0
1558693786091,114,ProductsPage-0,302,Found,Users 1-10,text,true,,913,382,10,10,http://vol4-capybara.herokuapp.com/products,114,0,0
1558693786205,106,ProductsPage-1,200,OK,Users 1-10,text,true,,4206,622,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,99,0,0
1558693786288,181,GenereteRecipe,200,OK,Users 1-2,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5446,2105,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,88,0,0
1558693786288,88,GenereteRecipe-0,302,Found,Users 1-2,text,true,,1077,997,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=diner&Diet_category=meat&selected_ingredients[]=turkey&commit=Generate+a+recipe,88,0,0
1558693786376,93,GenereteRecipe-1,200,OK,Users 1-2,text,true,,4369,1108,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,93,0,0
1558693786439,133,AddingIngredient,200,OK,Users 1-3,text,false,"The result was the wrong size: It was 4 684 bytes, but should have been less than 1 000 bytes.",4684,1326,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,69,0,0
1558693786439,69,AddingIngredient-0,302,Found,Users 1-3,text,true,,466,698,10,10,http://vol4-capybara.herokuapp.com/ingredients,69,0,0
1558693786508,64,AddingIngredient-1,200,OK,Users 1-3,text,true,,4218,628,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,64,0,0
1558693786343,249,NewIngredientPage,200,OK,Users 1-1,text,false,"The operation lasted too long: It took 249 milliseconds, but should not have lasted longer than 200 milliseconds.",5139,1193,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,101,0,0
1558693786343,101,NewIngredientPage-0,302,Found,Users 1-1,text,true,,913,571,10,10,http://vol4-capybara.herokuapp.com/ingredients/new,101,0,0
1558693786444,148,NewIngredientPage-1,200,OK,Users 1-1,text,true,,4226,622,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,141,0,0
1558693786608,62,LoginPage,200,OK,Users 1-2,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4036,379,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693786573,197,GenereteRecipe,200,OK,Users 1-3,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5447,2086,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,81,0,0
1558693786573,81,GenereteRecipe-0,302,Found,Users 1-3,text,true,,1067,988,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=supper&Diet_category=vegetarian&selected_ingredients[]=onions&commit=Generate+a+recipe,81,0,0
1558693786654,116,GenereteRecipe-1,200,OK,Users 1-3,text,true,,4380,1098,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,111,0,0
1558693786593,208,AddingIngredient,200,OK,Users 1-1,text,false,"The operation lasted too long: It took 208 milliseconds, but should not have lasted longer than 200 milliseconds.",4685,1326,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,116,0,52
1558693786593,116,AddingIngredient-0,302,Found,Users 1-1,text,true,,466,698,10,10,http://vol4-capybara.herokuapp.com/ingredients,116,0,52
1558693786709,92,AddingIngredient-1,200,OK,Users 1-1,text,true,,4219,628,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,92,0,0
1558693786673,136,RegisterPage,200,OK,Users 1-2,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4109,385,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,134,0,0
1558693786655,180,AddingIngredient,200,OK,Users 1-4,text,false,"The result was the wrong size: It was 4 690 bytes, but should have been less than 1 000 bytes.",4690,1314,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,110,0,0
1558693786655,117,AddingIngredient-0,302,Found,Users 1-4,text,true,,466,692,10,10,http://vol4-capybara.herokuapp.com/ingredients,110,0,0
1558693786772,63,AddingIngredient-1,200,OK,Users 1-4,text,true,,4224,622,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693786799,137,AddingIngredient,200,OK,Users 1-5,text,false,"The result was the wrong size: It was 4 686 bytes, but should have been less than 1 000 bytes.",4686,1322,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,57,0,0
1558693786799,57,AddingIngredient-0,302,Found,Users 1-5,text,true,,466,696,10,10,http://vol4-capybara.herokuapp.com/ingredients,57,0,0
1558693786856,80,AddingIngredient-1,200,OK,Users 1-5,text,true,,4220,626,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,80,0,0
1558693786799,197,AddingIngredient,200,OK,Users 1-6,text,false,"The result was the wrong size: It was 4 683 bytes, but should have been less than 1 000 bytes.",4683,1322,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,74,0,0
1558693786799,74,AddingIngredient-0,302,Found,Users 1-6,text,true,,466,696,10,10,http://vol4-capybara.herokuapp.com/ingredients,74,0,0
1558693786873,123,AddingIngredient-1,200,OK,Users 1-6,text,true,,4217,626,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,123,0,0
1558693786801,201,GenereteRecipe,200,OK,Users 1-1,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5467,2113,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,71,0,0
1558693786801,71,GenereteRecipe-0,302,Found,Users 1-1,text,true,,1087,995,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=breakfast&Diet_category=vegan&selected_ingredients[]=almonds&commit=Generate+a+recipe,71,0,0
1558693786872,130,GenereteRecipe-1,200,OK,Users 1-1,text,true,,4380,1118,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,127,0,0
1558693786836,194,GenereteRecipe,200,OK,Users 1-4,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5459,2103,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,65,0,0
1558693786836,65,GenereteRecipe-0,302,Found,Users 1-4,text,true,,1079,993,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=dessert&Diet_category=vegetarian&selected_ingredients[]=milk&commit=Generate+a+recipe,65,0,0
1558693786901,129,GenereteRecipe-1,200,OK,Users 1-4,text,true,,4380,1110,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,127,0,0
1558693786840,202,AddingIngredient,200,OK,Users 1-7,text,false,"The operation lasted too long: It took 202 milliseconds, but should not have lasted longer than 200 milliseconds.",4683,1338,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,73,0,0
1558693786840,73,AddingIngredient-0,302,Found,Users 1-7,text,true,,466,704,10,10,http://vol4-capybara.herokuapp.com/ingredients,73,0,0
1558693786913,129,AddingIngredient-1,200,OK,Users 1-7,text,true,,4217,634,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,129,0,0
1558693786915,120,LoginPage,200,OK,Users 1-3,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4040,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,110,0,0
1558693786975,77,LoggingIn,200,OK,Users 1-2,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,721,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,77,0,0
1558693787044,106,RegisterPage,200,OK,Users 1-3,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4109,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,85,0,0
1558693786997,161,GenereteRecipe,200,OK,Users 1-6,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5445,2093,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,59,0,0
1558693786997,59,GenereteRecipe-0,302,Found,Users 1-6,text,true,,1069,993,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=breakfast&Diet_category=vegan&selected_ingredients[]=almonds&commit=Generate+a+recipe,59,0,0
1558693787056,102,GenereteRecipe-1,200,OK,Users 1-6,text,true,,4376,1100,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,91,0,0
1558693787043,133,AddingIngredient,200,OK,Users 1-9,text,false,"The result was the wrong size: It was 4 685 bytes, but should have been less than 1 000 bytes.",4685,1318,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,62,0,0
1558693787043,62,AddingIngredient-0,302,Found,Users 1-9,text,true,,466,694,10,10,http://vol4-capybara.herokuapp.com/ingredients,62,0,0
1558693787105,71,AddingIngredient-1,200,OK,Users 1-9,text,true,,4219,624,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,70,0,0
1558693787043,169,GenereteRecipe,200,OK,Users 1-7,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5472,2091,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693787131,79,LoginPage,200,OK,Users 1-1,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4039,385,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,75,0,0
1558693787043,61,GenereteRecipe-0,302,Found,Users 1-7,text,true,,1073,987,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=diner&Diet_category=meat&selected_ingredients[]=turkey&commit=Generate+a+recipe,61,0,0
1558693787104,108,GenereteRecipe-1,200,OK,Users 1-7,text,true,,4399,1104,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,101,0,0
1558693786937,275,GenereteRecipe,200,OK,Users 1-5,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5434,2081,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,101,0,0
1558693786937,101,GenereteRecipe-0,302,Found,Users 1-5,text,true,,1065,985,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=lunch&Diet_category=gluten&selected_ingredients[]=carrot&commit=Generate+a+recipe,101,0,0
1558693787038,174,GenereteRecipe-1,200,OK,Users 1-5,text,true,,4369,1096,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,174,0,43
1558693787074,203,NewIngredientPage,200,OK,Users 1-8,text,false,"The operation lasted too long: It took 203 milliseconds, but should not have lasted longer than 200 milliseconds.",5155,1195,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,132,0,0
1558693787074,132,NewIngredientPage-0,302,Found,Users 1-8,text,true,,925,561,10,10,http://vol4-capybara.herokuapp.com/ingredients/new,132,0,0
1558693787206,71,NewIngredientPage-1,200,OK,Users 1-8,text,true,,4230,634,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,69,0,0
1558693787170,128,AddingIngredient,200,OK,Users 1-10,text,false,"The result was the wrong size: It was 4 697 bytes, but should have been less than 1 000 bytes.",4697,1318,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,64,0,0
1558693787170,64,AddingIngredient-0,302,Found,Users 1-10,text,true,,466,694,10,10,http://vol4-capybara.herokuapp.com/ingredients,64,0,0
1558693787234,64,AddingIngredient-1,200,OK,Users 1-10,text,true,,4231,624,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,62,0,0
1558693787214,115,RegisterPage,200,OK,Users 1-1,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4125,381,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,115,0,0
1558693787213,120,LoginPage,200,OK,Users 1-4,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4033,383,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,120,0,0
1558693787176,150,GenereteRecipe,200,OK,Users 1-9,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5442,2087,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693787176,61,GenereteRecipe-0,302,Found,Users 1-9,text,true,,1065,991,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=lunch&Diet_category=gluten&selected_ingredients[]=carrot&commit=Generate+a+recipe,61,0,0
1558693787237,89,GenereteRecipe-1,200,OK,Users 1-9,text,true,,4377,1096,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,79,0,0
1558693787334,68,LoggingIn,200,OK,Users 1-3,text,false,"The result was the wrong size: It was 3 773 bytes, but should have been less than 1 000 bytes.",3773,721,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693787350,68,LoginPage,200,OK,Users 1-5,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4026,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693787278,148,AddingIngredient,200,OK,Users 1-8,text,false,"The result was the wrong size: It was 4 696 bytes, but should have been less than 1 000 bytes.",4696,1334,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,73,0,0
1558693787278,73,AddingIngredient-0,302,Found,Users 1-8,text,true,,466,702,10,10,http://vol4-capybara.herokuapp.com/ingredients,73,0,0
1558693787351,75,AddingIngredient-1,200,OK,Users 1-8,text,true,,4230,632,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,73,0,0
1558693787348,81,RegisterPage,200,OK,Users 1-4,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4111,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,76,0,0
1558693787299,144,GenereteRecipe,200,OK,Users 1-10,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5443,2087,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,55,0,0
1558693787299,55,GenereteRecipe-0,302,Found,Users 1-10,text,true,,1063,993,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=dessert&Diet_category=vegetarian&selected_ingredients[]=milk&commit=Generate+a+recipe,55,0,0
1558693787355,88,GenereteRecipe-1,200,OK,Users 1-10,text,true,,4380,1094,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,87,0,0
1558693787355,89,LoginPage,200,OK,Users 1-7,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4059,387,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,85,0,0
1558693787351,101,LoginPage,200,OK,Users 1-6,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4046,385,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,98,0,0
1558693787425,60,RegisterPage,200,OK,Users 1-5,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4119,375,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,60,0,0
1558693787448,67,RegisterPage,200,OK,Users 1-7,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4116,401,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,54,0,0
1558693787453,74,LoggingIn,200,OK,Users 1-1,text,false,"The result was the wrong size: It was 3 773 bytes, but should have been less than 1 000 bytes.",3773,737,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,72,0,0
1558693787455,108,RegisterPage,200,OK,Users 1-6,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4122,395,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,92,0,0
1558693787459,130,LoginPage,200,OK,Users 1-9,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4047,385,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,124,0,0
1558693787499,117,LoggingIn,200,OK,Users 1-4,text,false,"The result was the wrong size: It was 3 780 bytes, but should have been less than 1 000 bytes.",3780,723,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,115,0,0
1558693787563,99,LoginPage,200,OK,Users 1-10,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4032,397,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,88,0,0
1558693787427,237,GenereteRecipe,200,OK,Users 1-8,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5441,2098,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,124,0,45
1558693787427,124,GenereteRecipe-0,302,Found,Users 1-8,text,true,,1067,1000,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=supper&Diet_category=vegetarian&selected_ingredients[]=onions&commit=Generate+a+recipe,124,0,45
1558693787551,113,GenereteRecipe-1,200,OK,Users 1-8,text,true,,4374,1098,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,106,0,0
1558693787633,83,LoggingIn,200,OK,Users 1-5,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,731,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,83,0,0
1558693787615,107,LoggingIn,200,OK,Users 1-7,text,false,"The result was the wrong size: It was 3 773 bytes, but should have been less than 1 000 bytes.",3773,721,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,94,0,0
1558693787591,109,RegisterPage,200,OK,Users 1-9,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4111,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,105,0,0
1558693787670,72,RegisterPage,200,OK,Users 1-10,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4119,381,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,69,0,0
1558693787736,77,LoggingIn,200,OK,Users 1-6,text,false,"The result was the wrong size: It was 3 780 bytes, but should have been less than 1 000 bytes.",3780,727,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,71,0,0
1558693787785,192,LoginPage,200,OK,Users 1-8,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4029,391,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,192,0,0
1558693787745,246,Registration,200,OK,Users 1-10,text,false,"The operation lasted too long: It took 246 milliseconds, but should not have lasted longer than 200 milliseconds.",4208,13408,10,10,http://vol4-capybara.herokuapp.com/users,246,0,0
1558693787722,284,ProductsPage,200,OK,Users 1-7,text,false,"The operation lasted too long: It took 284 milliseconds, but should not have lasted longer than 200 milliseconds.",5107,992,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,93,0,0
1558693787722,93,ProductsPage-0,302,Found,Users 1-7,text,true,,905,378,10,10,http://vol4-capybara.herokuapp.com/products,93,0,0
1558693787815,191,ProductsPage-1,200,OK,Users 1-7,text,true,,4202,614,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,94,0,0
1558693787889,124,LoggingIn,200,OK,Users 1-9,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,723,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,124,0,0
1558693787813,255,ProductsPage,200,OK,Users 1-6,text,false,"The operation lasted too long: It took 255 milliseconds, but should not have lasted longer than 200 milliseconds.",5094,990,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,100,0,0
1558693787813,100,ProductsPage-0,302,Found,Users 1-6,text,true,,897,384,10,10,http://vol4-capybara.herokuapp.com/products,100,0,0
1558693787913,155,ProductsPage-1,200,OK,Users 1-6,text,true,,4197,606,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,155,0,0
1558693787979,86,RegisterPage,200,OK,Users 1-8,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4100,385,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,86,0,0
1558693787991,86,LoggingIn,200,OK,Users 1-10,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,731,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,86,0,0
1558693788192,114,LoggingIn,200,OK,Users 1-8,text,false,"The result was the wrong size: It was 3 780 bytes, but should have been less than 1 000 bytes.",3780,719,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,110,0,0
1558693787900,423,SpecificProductPage,200,OK,Users 1-5,text,false,"The operation lasted too long: It took 423 milliseconds, but should not have lasted longer than 200 milliseconds.",5143,1186,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,348,0,0
1558693787900,348,SpecificProductPage-0,302,Found,Users 1-5,text,true,,923,554,10,10,http://vol4-capybara.herokuapp.com/products/213,348,0,0
1558693788248,75,SpecificProductPage-1,200,OK,Users 1-5,text,true,,4220,632,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,71,0,0
1558693788354,188,AddingIngredient,200,OK,Users 1-2,text,false,"The result was the wrong size: It was 4 687 bytes, but should have been less than 1 000 bytes.",4687,1322,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,67,0,0
1558693788354,67,AddingIngredient-0,302,Found,Users 1-2,text,true,,466,696,10,10,http://vol4-capybara.herokuapp.com/ingredients,67,0,0
1558693788421,121,AddingIngredient-1,200,OK,Users 1-2,text,true,,4221,626,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,121,0,0
1558693788411,230,AddingIngredient,200,OK,Users 1-3,text,false,"The operation lasted too long: It took 230 milliseconds, but should not have lasted longer than 200 milliseconds.",4702,1334,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,130,0,0
1558693788411,130,AddingIngredient-0,302,Found,Users 1-3,text,true,,466,702,10,10,http://vol4-capybara.herokuapp.com/ingredients,130,0,0
1558693788541,100,AddingIngredient-1,200,OK,Users 1-3,text,true,,4236,632,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,96,0,0
1558693788505,147,AddingIngredient,200,OK,Users 1-4,text,false,"The result was the wrong size: It was 4 696 bytes, but should have been less than 1 000 bytes.",4696,1298,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,68,0,0
1558693788505,68,AddingIngredient-0,302,Found,Users 1-4,text,true,,466,684,10,10,http://vol4-capybara.herokuapp.com/ingredients,68,0,0
1558693788573,79,AddingIngredient-1,200,OK,Users 1-4,text,true,,4230,614,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,78,0,0
1558693788471,227,SpecificProductPage,200,OK,Users 1-8,text,false,"The operation lasted too long: It took 227 milliseconds, but should not have lasted longer than 200 milliseconds.",5129,1180,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,105,0,0
1558693788471,105,SpecificProductPage-0,302,Found,Users 1-8,text,true,,909,562,10,10,http://vol4-capybara.herokuapp.com/products/300,105,0,0
