timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1558693788576,122,SpecificProductPage-1,200,OK,Users 1-8,text,true,,4220,618,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,120,0,0
1558693788541,188,AddingIngredient,200,OK,Users 1-1,text,false,"The result was the wrong size: It was 4 699 bytes, but should have been less than 1 000 bytes.",4699,1322,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,77,0,0
1558693788541,77,AddingIngredient-0,302,Found,Users 1-1,text,true,,466,696,10,10,http://vol4-capybara.herokuapp.com/ingredients,77,0,0
1558693788618,111,AddingIngredient-1,200,OK,Users 1-1,text,true,,4233,626,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,110,0,0
1558693788542,238,GenereteRecipe,200,OK,Users 1-2,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5463,2093,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,171,0,43
1558693788542,171,GenereteRecipe-0,302,Found,Users 1-2,text,true,,1065,997,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=breakfast&Diet_category=vegan&selected_ingredients[]=almonds&commit=Generate+a+recipe,171,0,43
1558693788713,67,GenereteRecipe-1,200,OK,Users 1-2,text,true,,4398,1096,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693788641,181,GenereteRecipe,200,OK,Users 1-3,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5453,2107,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,94,0,0
1558693788641,94,GenereteRecipe-0,302,Found,Users 1-3,text,true,,1077,999,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=diner&Diet_category=meat&selected_ingredients[]=turkey&commit=Generate+a+recipe,94,0,0
1558693788736,86,GenereteRecipe-1,200,OK,Users 1-3,text,true,,4376,1108,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,82,0,0
1558693788607,252,NewIngredientPage,200,OK,Users 1-7,text,false,"The operation lasted too long: It took 252 milliseconds, but should not have lasted longer than 200 milliseconds.",5153,1211,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,168,0,0
1558693788607,168,NewIngredientPage-0,302,Found,Users 1-7,text,true,,921,581,10,10,http://vol4-capybara.herokuapp.com/ingredients/new,168,0,0
1558693788775,84,NewIngredientPage-1,200,OK,Users 1-7,text,true,,4232,630,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,74,0,0
1558693788729,176,GenereteRecipe,200,OK,Users 1-1,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5467,2116,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,72,0,0
1558693788729,72,GenereteRecipe-0,302,Found,Users 1-1,text,true,,1089,996,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=supper&Diet_category=vegetarian&selected_ingredients[]=onions&commit=Generate+a+recipe,72,0,0
1558693788801,104,GenereteRecipe-1,200,OK,Users 1-1,text,true,,4378,1120,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,102,0,0
1558693788653,262,GenereteRecipe,200,OK,Users 1-4,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5435,2087,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,149,0,0
1558693788653,149,GenereteRecipe-0,302,Found,Users 1-4,text,true,,1061,995,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=lunch&Diet_category=gluten&selected_ingredients[]=carrot&commit=Generate+a+recipe,149,0,0
1558693788802,113,GenereteRecipe-1,200,OK,Users 1-4,text,true,,4374,1092,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,104,0,0
1558693788940,84,LoginPage,200,OK,Users 1-2,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4040,401,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,72,0,0
1558693788859,176,AddingIngredient,200,OK,Users 1-7,text,false,"The result was the wrong size: It was 4 673 bytes, but should have been less than 1 000 bytes.",4673,1338,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,78,0,0
1558693788859,78,AddingIngredient-0,302,Found,Users 1-7,text,true,,466,704,10,10,http://vol4-capybara.herokuapp.com/ingredients,78,0,0
1558693788937,98,AddingIngredient-1,200,OK,Users 1-7,text,true,,4207,634,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,98,0,0
1558693788955,89,LoginPage,200,OK,Users 1-3,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4036,385,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,86,0,0
1558693788946,165,AddingIngredient,200,OK,Users 1-6,text,false,"The result was the wrong size: It was 4 685 bytes, but should have been less than 1 000 bytes.",4685,1334,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,98,0,0
1558693788946,98,AddingIngredient-0,302,Found,Users 1-6,text,true,,466,702,10,10,http://vol4-capybara.herokuapp.com/ingredients,98,0,0
1558693789044,67,AddingIngredient-1,200,OK,Users 1-6,text,true,,4219,632,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,67,0,0
1558693789046,83,RegisterPage,200,OK,Users 1-3,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4100,385,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,83,0,0
1558693789026,106,RegisterPage,200,OK,Users 1-2,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4117,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,96,0,0
1558693788900,247,NewIngredientPage,200,OK,Users 1-9,text,false,"The operation lasted too long: It took 247 milliseconds, but should not have lasted longer than 200 milliseconds.",5132,1203,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,64,0,0
1558693788900,64,NewIngredientPage-0,302,Found,Users 1-9,text,true,,925,569,10,10,http://vol4-capybara.herokuapp.com/ingredients/new,64,0,0
1558693788964,183,NewIngredientPage-1,200,OK,Users 1-9,text,true,,4207,634,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,183,0,0
1558693789045,106,LoginPage,200,OK,Users 1-1,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4042,391,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,101,0,0
1558693789062,98,LoginPage,200,OK,Users 1-4,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4027,379,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,98,0,0
1558693789036,147,GenereteRecipe,200,OK,Users 1-7,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5444,2091,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,93,0,0
1558693789036,93,GenereteRecipe-0,302,Found,Users 1-7,text,true,,1077,983,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=breakfast&Diet_category=vegan&selected_ingredients[]=almonds&commit=Generate+a+recipe,93,0,0
1558693789129,54,GenereteRecipe-1,200,OK,Users 1-7,text,true,,4367,1108,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,54,0,0
1558693789060,200,AddingIngredient,200,OK,Users 1-5,text,false,"The result was the wrong size: It was 4 676 bytes, but should have been less than 1 000 bytes.",4676,1318,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,90,0,0
1558693789060,91,AddingIngredient-0,302,Found,Users 1-5,text,true,,466,694,10,10,http://vol4-capybara.herokuapp.com/ingredients,90,0,0
1558693789151,109,AddingIngredient-1,200,OK,Users 1-5,text,true,,4210,624,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,106,0,0
1558693789154,114,RegisterPage,200,OK,Users 1-1,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4115,391,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,105,0,0
1558693789111,163,AddingIngredient,200,OK,Users 1-10,text,false,"The result was the wrong size: It was 4 688 bytes, but should have been less than 1 000 bytes.",4688,1322,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,58,0,0
1558693789111,58,AddingIngredient-0,302,Found,Users 1-10,text,true,,466,696,10,10,http://vol4-capybara.herokuapp.com/ingredients,58,0,0
1558693789169,105,AddingIngredient-1,200,OK,Users 1-10,text,true,,4222,626,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,99,0,0
1558693789148,148,AddingIngredient,200,OK,Users 1-9,text,false,"The result was the wrong size: It was 4 691 bytes, but should have been less than 1 000 bytes.",4691,1302,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,78,0,0
1558693789148,78,AddingIngredient-0,302,Found,Users 1-9,text,true,,466,686,10,10,http://vol4-capybara.herokuapp.com/ingredients,78,0,0
1558693789226,70,AddingIngredient-1,200,OK,Users 1-9,text,true,,4225,616,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,70,0,0
1558693789162,159,RegisterPage,200,OK,Users 1-4,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4109,383,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,155,0,0
1558693789111,230,GenereteRecipe,200,OK,Users 1-6,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5462,2107,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,58,0,0
1558693789111,58,GenereteRecipe-0,302,Found,Users 1-6,text,true,,1081,995,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=dessert&Diet_category=vegetarian&selected_ingredients[]=milk&commit=Generate+a+recipe,58,0,0
1558693789169,172,GenereteRecipe-1,200,OK,Users 1-6,text,true,,4381,1112,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,168,0,42
1558693789214,132,LoggingIn,200,OK,Users 1-2,text,false,"The result was the wrong size: It was 3 773 bytes, but should have been less than 1 000 bytes.",3773,729,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,129,0,0
1558693789306,59,LoggingIn,200,OK,Users 1-3,text,false,"The result was the wrong size: It was 3 773 bytes, but should have been less than 1 000 bytes.",3773,719,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,57,0,0
1558693789333,81,LoginPage,200,OK,Users 1-7,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4040,383,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,77,0,0
1558693789296,146,GenereteRecipe,200,OK,Users 1-9,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5455,2104,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,54,0,0
1558693789296,54,GenereteRecipe-0,302,Found,Users 1-9,text,true,,1071,1002,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=supper&Diet_category=vegetarian&selected_ingredients[]=onions&commit=Generate+a+recipe,54,0,0
1558693789350,92,GenereteRecipe-1,200,OK,Users 1-9,text,true,,4384,1102,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,90,0,0
1558693789274,189,GenereteRecipe,200,OK,Users 1-10,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5431,2079,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,70,0,0
1558693789274,70,GenereteRecipe-0,302,Found,Users 1-10,text,true,,1061,987,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=lunch&Diet_category=gluten&selected_ingredients[]=carrot&commit=Generate+a+recipe,70,0,0
1558693789344,119,GenereteRecipe-1,200,OK,Users 1-10,text,true,,4370,1092,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,117,0,0
1558693789380,102,LoggingIn,200,OK,Users 1-1,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,727,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,102,0,0
1558693789416,82,RegisterPage,200,OK,Users 1-7,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4111,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,75,0,0
1558693789441,87,LoggingIn,200,OK,Users 1-4,text,false,"The result was the wrong size: It was 3 780 bytes, but should have been less than 1 000 bytes.",3780,721,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,78,0,0
1558693789260,270,GenereteRecipe,200,OK,Users 1-5,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5439,2081,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,120,0,44
1558693789260,120,GenereteRecipe-0,302,Found,Users 1-5,text,true,,1077,973,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=diner&Diet_category=meat&selected_ingredients[]=turkey&commit=Generate+a+recipe,120,0,44
1558693789380,150,GenereteRecipe-1,200,OK,Users 1-5,text,true,,4362,1108,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,146,0,0
1558693789513,103,LoginPage,200,OK,Users 1-6,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4032,383,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,100,0,0
1558693789614,67,LoggingIn,200,OK,Users 1-7,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,723,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,67,0,0
1558693789411,317,AddingIngredient,200,OK,Users 1-8,text,false,"The operation lasted too long: It took 317 milliseconds, but should not have lasted longer than 200 milliseconds.",4687,1306,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,95,0,0
1558693789411,95,AddingIngredient-0,302,Found,Users 1-8,text,true,,466,688,10,10,http://vol4-capybara.herokuapp.com/ingredients,95,0,0
1558693789506,222,AddingIngredient-1,200,OK,Users 1-8,text,true,,4221,618,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,222,0,0
1558693789465,265,HomePage,200,OK,Users 1-10,text,false,"The operation lasted too long: It took 265 milliseconds, but should not have lasted longer than 200 milliseconds.",2988,131,10,10,http://vol4-capybara.herokuapp.com/,265,0,43
1558693789733,73,LoginPage,200,OK,Users 1-10,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4029,391,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,73,0,0
1558693789808,64,RegisterPage,200,OK,Users 1-10,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4110,385,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,64,0,0
1558693789729,162,GenereteRecipe,200,OK,Users 1-8,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5442,2105,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,101,0,46
1558693789729,101,GenereteRecipe-0,302,Found,Users 1-8,text,true,,1077,997,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=dessert&Diet_category=vegetarian&selected_ingredients[]=milk&commit=Generate+a+recipe,101,0,46
1558693789830,61,GenereteRecipe-1,200,OK,Users 1-8,text,true,,4365,1108,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693789346,551,ProductsPage,200,OK,Users 1-2,text,false,"The operation lasted too long: It took 551 milliseconds, but should not have lasted longer than 200 milliseconds.",5105,994,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,118,0,0
1558693789346,118,ProductsPage-0,302,Found,Users 1-2,text,true,,899,386,10,10,http://vol4-capybara.herokuapp.com/products,118,0,0
1558693789464,433,ProductsPage-1,200,OK,Users 1-2,text,true,,4206,608,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,433,0,0
1558693789444,516,HomePage,200,OK,Users 1-9,text,false,"The operation lasted too long: It took 516 milliseconds, but should not have lasted longer than 200 milliseconds.",2987,131,10,10,http://vol4-capybara.herokuapp.com/,516,0,42
1558693789620,359,RegisterPage,200,OK,Users 1-6,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4111,381,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,359,0,0
1558693789963,89,LoginPage,200,OK,Users 1-9,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4021,383,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,89,0,0
1558693789641,414,LoginPage,200,OK,Users 1-5,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4033,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,414,0,0
1558693789482,596,ProductsPage,200,OK,Users 1-1,text,false,"The operation lasted too long: It took 596 milliseconds, but should not have lasted longer than 200 milliseconds.",5101,986,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,478,0,0
1558693789482,478,ProductsPage-0,302,Found,Users 1-1,text,true,,893,384,10,10,http://vol4-capybara.herokuapp.com/products,478,0,0
1558693789961,117,ProductsPage-1,200,OK,Users 1-1,text,true,,4208,602,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,75,0,0
1558693790009,94,LoggingIn,200,OK,Users 1-10,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,729,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,94,0,0
1558693790023,82,LoginPage,200,OK,Users 1-8,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4034,383,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,81,0,0
1558693789898,214,SpecificProductPage,200,OK,Users 1-2,text,false,"The operation lasted too long: It took 214 milliseconds, but should not have lasted longer than 200 milliseconds.",5135,1182,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,78,0,0
1558693789898,78,SpecificProductPage-0,302,Found,Users 1-2,text,true,,919,554,10,10,http://vol4-capybara.herokuapp.com/products/200,78,0,0
1558693789976,136,SpecificProductPage-1,200,OK,Users 1-2,text,true,,4216,628,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,92,0,0
1558693790055,74,RegisterPage,200,OK,Users 1-9,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4114,377,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,74,0,0
1558693790082,76,LoggingIn,200,OK,Users 1-6,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,723,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,76,0,0
1558693790058,121,RegisterPage,200,OK,Users 1-5,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4113,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,116,0,0
1558693789806,435,SpecificProductPage,200,OK,Users 1-7,text,false,"The operation lasted too long: It took 435 milliseconds, but should not have lasted longer than 200 milliseconds.",5139,1188,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693789806,352,SpecificProductPage-0,302,Found,Users 1-7,text,true,,913,566,10,10,http://vol4-capybara.herokuapp.com/products/300,61,0,0
1558693790158,83,SpecificProductPage-1,200,OK,Users 1-7,text,true,,4226,622,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,72,0,0
1558693790108,125,RegisterPage,200,OK,Users 1-8,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 15 (allowed 0),4102,383,10,10,http://vol4-capybara.herokuapp.com/users/sign_up,125,0,0
1558693790079,210,SpecificProductPage,200,OK,Users 1-1,text,false,"The operation lasted too long: It took 210 milliseconds, but should not have lasted longer than 200 milliseconds.",5143,1190,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,94,0,0
1558693790079,94,SpecificProductPage-0,302,Found,Users 1-1,text,true,,925,556,10,10,http://vol4-capybara.herokuapp.com/products/256,94,0,0
1558693790174,115,SpecificProductPage-1,200,OK,Users 1-1,text,true,,4218,634,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,74,0,0
1558693790275,88,LoggingIn,200,OK,Users 1-9,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,733,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,88,0,0
1558693790237,210,NewIngredientPage,200,OK,Users 1-3,text,false,"The operation lasted too long: It took 210 milliseconds, but should not have lasted longer than 200 milliseconds.",5146,1195,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,59,0,0
1558693790237,59,NewIngredientPage-0,302,Found,Users 1-3,text,true,,923,563,10,10,http://vol4-capybara.herokuapp.com/ingredients/new,59,0,0
1558693790296,151,NewIngredientPage-1,200,OK,Users 1-3,text,true,,4223,632,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,151,0,0
1558693790322,132,LoggingIn,200,OK,Users 1-5,text,false,"The result was the wrong size: It was 3 766 bytes, but should have been less than 1 000 bytes.",3766,725,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,132,0,0
1558693790330,206,SpecificProductPage,200,OK,Users 1-6,text,false,"The operation lasted too long: It took 206 milliseconds, but should not have lasted longer than 200 milliseconds.",5153,1174,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,115,0,0
1558693790330,115,SpecificProductPage-0,302,Found,Users 1-6,text,true,,915,550,10,10,http://vol4-capybara.herokuapp.com/products/200,115,0,0
1558693790445,91,SpecificProductPage-1,200,OK,Users 1-6,text,true,,4238,624,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,84,0,0
1558693790452,90,LoggingIn,200,OK,Users 1-8,text,false,"The result was the wrong size: It was 3 773 bytes, but should have been less than 1 000 bytes.",3773,721,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,87,0,0
1558693790448,139,AddingIngredient,200,OK,Users 1-3,text,false,"The result was the wrong size: It was 4 675 bytes, but should have been less than 1 000 bytes.",4675,1334,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,78,0,0
1558693790448,78,AddingIngredient-0,302,Found,Users 1-3,text,true,,466,702,10,10,http://vol4-capybara.herokuapp.com/ingredients,78,0,0
1558693790526,61,AddingIngredient-1,200,OK,Users 1-3,text,true,,4209,632,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,61,0,0
1558693790588,146,GenereteRecipe,200,OK,Users 1-3,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5456,2093,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,51,0,0
1558693790588,51,GenereteRecipe-0,302,Found,Users 1-3,text,true,,1083,979,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=diner&Diet_category=meat&selected_ingredients[]=turkey&commit=Generate+a+recipe,51,0,0
1558693790639,95,GenereteRecipe-1,200,OK,Users 1-3,text,true,,4373,1114,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,95,0,0
1558693790637,190,AddingIngredient,200,OK,Users 1-4,text,false,"The result was the wrong size: It was 4 677 bytes, but should have been less than 1 000 bytes.",4677,1330,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,83,0,0
1558693790637,83,AddingIngredient-0,302,Found,Users 1-4,text,true,,466,700,10,10,http://vol4-capybara.herokuapp.com/ingredients,83,0,0
1558693790720,107,AddingIngredient-1,200,OK,Users 1-4,text,true,,4211,630,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,107,0,0
1558693790731,192,AddingIngredient,200,OK,Users 1-2,text,false,"The result was the wrong size: It was 4 693 bytes, but should have been less than 1 000 bytes.",4693,1314,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,76,0,0
1558693790731,76,AddingIngredient-0,302,Found,Users 1-2,text,true,,466,692,10,10,http://vol4-capybara.herokuapp.com/ingredients,76,0,0
1558693790807,116,AddingIngredient-1,200,OK,Users 1-2,text,true,,4227,622,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,116,0,51
1558693790851,72,LoginPage,200,OK,Users 1-3,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),4036,389,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,66,0,0
1558693790827,113,GenereteRecipe,200,OK,Users 1-4,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5416,2069,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,56,0,0
1558693790827,56,GenereteRecipe-0,302,Found,Users 1-4,text,true,,1055,983,10,10,http://vol4-capybara.herokuapp.com/ingredients?Food_category=lunch&Diet_category=gluten&selected_ingredients[]=carrot&commit=Generate+a+recipe,56,0,0
1558693790883,57,GenereteRecipe-1,200,OK,Users 1-4,text,true,,4361,1086,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,57,0,0
1558693790853,136,AddingIngredient,200,OK,Users 1-7,text,false,"The result was the wrong size: It was 4 691 bytes, but should have been less than 1 000 bytes.",4691,1302,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,73,0,0
1558693790853,73,AddingIngredient-0,302,Found,Users 1-7,text,true,,466,686,10,10,http://vol4-capybara.herokuapp.com/ingredients,73,0,0
1558693790926,63,AddingIngredient-1,200,OK,Users 1-7,text,true,,4225,616,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,58,0,0
1558693790924,135,GenereteRecipe,200,OK,Users 1-2,text,false,Tidy Parser errors:   0 (allowed 0) Tidy Parser warnings: 14 (allowed 0),5454,2109,10,10,http://vol4-capybara.herokuapp.com/users/sign_in,65,0,0
